Date Time,Open,High,Low,Close,Volume
2014/6/3 9:35,3833.1201,3839.6137,3833.1201,3839.0616,10000
2014/6/3 9:40,3839.0407,3839.4181,3835.4663,3835.4663,10000
2014/6/3 9:45,3835.5768,3840.1885,3832.8988,3840.1885,10000
2014/6/3 9:50,3840.3979,3845.4188,3840.3979,3845.1973,10000
2014/6/3 9:55,3845.1973,3845.1973,3839.4923,3839.4923,10000
2014/6/3 10:00,3839.3894,3839.6389,3837.2272,3837.2272,10000
2014/6/3 10:05,3837.1156,3839.7453,3836.2875,3839.5637,10000
2014/6/3 10:10,3839.8541,3840.151,3838.7181,3838.759,10000
2014/6/3 10:15,3838.475,3838.475,3833.2551,3833.2551,10000
2014/6/3 10:20,3833.2463,3833.3119,3830.6142,3830.6507,10000
2014/6/3 10:25,3830.7734,3832.3439,3830.1637,3831.7492,10000
2014/6/3 10:30,3831.778,3832.4586,3831.4317,3832.2272,10000
2014/6/3 10:35,3832.1346,3834.2515,3831.803,3834.2515,10000
2014/6/3 10:40,3834.4077,3835.2407,3833.9638,3833.9638,10000
2014/6/3 10:45,3833.9699,3833.9699,3831.6419,3833.6039,10000
2014/6/3 10:50,3833.4676,3837.1135,3833.364,3837.0062,10000
2014/6/3 10:55,3836.9584,3837.542,3836.9584,3837.385,10000
2014/6/3 11:00,3837.3976,3837.4743,3835.3252,3835.9823,10000
2014/6/3 11:05,3835.8635,3839.526,3835.699,3839.5079,10000
2014/6/3 11:10,3839.4523,3840.1103,3838.2509,3838.2509,10000
2014/6/3 11:15,3838.2054,3838.2054,3836.14,3836.3062,10000
2014/6/3 11:20,3836.2942,3836.2942,3834.9035,3834.9035,10000
2014/6/3 11:25,3834.8439,3835.3537,3834.616,3835.3537,10000
2014/6/3 11:30,3835.3162,3837.6975,3835.3162,3837.6975,10000
2014/6/3 13:05,3837.8791,3838.8455,3837.5393,3837.7984,10000
2014/6/3 13:10,3837.8851,3837.8851,3836.993,3837.7759,10000
2014/6/3 13:15,3837.8969,3838.4693,3836.638,3838.1933,10000
2014/6/3 13:20,3838.1456,3840.4406,3837.6481,3840.3477,10000
2014/6/3 13:25,3840.3304,3843.5703,3840.3304,3843.4582,10000
2014/6/3 13:30,3843.5465,3844.3723,3842.5875,3843.238,10000
2014/6/3 13:35,3843.1671,3843.4164,3840.3536,3840.3536,10000
2014/6/3 13:40,3840.4157,3840.6264,3839.5704,3839.9214,10000
2014/6/3 13:45,3840.1798,3842.8019,3840.0178,3842.514,10000
2014/6/3 13:50,3842.5395,3842.7931,3842.0934,3842.4556,10000
2014/6/3 13:55,3842.3064,3842.3508,3841.1856,3841.4466,10000
2014/6/3 14:00,3841.4788,3841.7859,3840.637,3840.6988,10000
