Date Time,Open,High,Low,Close,Volume
2015/12/10,7374.3548,7437.7063,7332.9804,7350.2098,100
2015/12/11,7320.1584,7347.3599,7253.8424,7290.7017,100
2015/12/14,7224.8086,7441.763,7210.4103,7441.0301,100
2015/12/15,7448.7137,7534.2239,7447.1075,7498.1813,100
2015/12/16,7522.729,7574.6487,7503.0859,7529.4028,100
2015/12/17,7570.6695,7716.4756,7570.6695,7716.246,100
2015/12/18,7708.3354,7746.512,7650.5564,7699.37,100
2015/12/21,7698.443,7798.085,7692.096,7788.564,100
2015/12/22,7810.9957,7856.9481,7752.697,7856.6081,100
2015/12/23,7859.1316,7881.2945,7756.3284,7773.2825,100
2015/12/24,7760.3777,7778.9364,7635.7842,7753.0367,100
2015/12/25,7759.8365,7805.053,7738.8672,7792.1244,100
2015/12/28,7815.3823,7837.6298,7603.3609,7603.3609,100
2015/12/29,7591.7137,7675.3079,7545.352,7674.3881,100
2015/12/30,7693.0217,7747.3509,7664.2806,7741.0472,100
2015/12/31,7745.6377,7763.2964,7617.3853,7617.689,100
2016/1/4,7615.5139,7624.1008,6983.2854,6983.4044,100
2016/1/5,6663.7264,7020.5409,6627.6416,6889.7414,100
2016/1/6,6916.5318,7066.0848,6878.6539,7065.6068,100
2016/1/7,6937.4161,6937.4161,6454.9732,6462.2428,100
2016/1/8,6618.0809,6689.1413,6222.5929,6570.4316,100
2016/1/11,6435.8944,6529.8788,6128.2225,6128.6558,100
2016/1/12,6126.6696,6205.5914,5994.6361,6136.6632,100
2016/1/13,6168.9869,6226.5409,5924.044,5924.044,100
2016/1/14,5734.6075,6137.507,5726.8834,6124.8202,100
2016/1/15,6078.6153,6135.2708,5852.2411,5893.6815,100
2016/1/18,5768.7577,6051.1817,5765.1458,5978.9076,100
2016/1/19,5965.3551,6203.3998,5956.2253,6197.0947,100
2016/1/20,6161.2319,6244.9612,6095.7216,6138.5031,100
2016/1/21,6031.1695,6191.3173,5886.8835,5886.8835,100
2016/1/22,5954.3643,6013.9706,5799.7117,5980.6111,100
2016/1/25,6034.0844,6093.2693,5976.3363,6041.3261,100
2016/1/26,5966.7049,5982.4993,5573.8266,5589.3069,100
2016/1/27,5604.1667,5628.1856,5240.6457,5514.1886,100
2016/1/28,5441.7378,5511.3206,5257.0812,5271.2325,100
2016/1/29,5262.4596,5515.4864,5248.215,5469.1254,100
2016/2/1,5458.6048,5493.9818,5319.7007,5399.4771,100
2016/2/2,5407.7068,5594.3607,5407.6681,5586.6266,100
2016/2/3,5520.6415,5634.9198,5482.2247,5610.1734,100
2016/2/4,5631.3198,5744.0236,5631.3198,5721.4853,100
2016/2/5,5734.4807,5747.9794,5662.4365,5664.1971,100
2016/2/15,5485.723,5700.5221,5482.7957,5668.0398,100
2016/2/16,5694.7487,5918.5932,5694.7487,5902.5341,100
2016/2/17,5889.5021,5979.4073,5854.2197,5971.4123,100
2016/2/18,6009.7485,6034.8519,5945.204,5957.1305,100
2016/2/19,5939.6973,6009.724,5919.6832,5979.5164,100
2016/2/22,6055.6751,6111.6899,6029.4589,6103.7225,100
2016/2/23,6102.5122,6118.6447,5982.211,6070.4998,100
2016/2/24,6041.7529,6116.2549,5975.1403,6111.0427,100
2016/2/25,6097.4199,6097.5442,5604.1035,5626.0522,100
2016/2/26,5668.329,5701.0506,5517.6299,5648.9376,100
2016/2/29,5618.5094,5618.5094,5286.3446,5350.4337,100
2016/3/1,5361.7919,5504.7514,5294.5438,5473.6349,100
2016/3/2,5464.7331,5763.7994,5462.7415,5753.1482,100
2016/3/3,5757.3608,5872.9242,5745.6227,5776.977,100
2016/3/4,5755.1192,5805.4085,5542.9828,5621.5614,100
2016/3/7,5686.6863,5788.4718,5681.8474,5752.5482,100
2016/3/8,5751.3875,5764.3253,5538.1512,5764.3253,100
2016/3/9,5627.1384,5709.5166,5583.0666,5617.0376,100
2016/3/10,5617.4152,5657.2629,5517.0161,5521.948,100
2016/3/11,5460.5423,5545.3432,5433.3223,5508.9818,100
2016/3/14,5568.464,5748.3333,5568.464,5690.5904,100
2016/3/15,5672.7536,5701.5681,5608.9982,5639.8012,100
2016/3/16,5662.4386,5689.281,5531.3341,5562.8037,100
2016/3/17,5589.2203,5759.5403,5579.725,5745.975,100
2016/3/18,5774.303,5967.459,5768.908,5949.263,100
2016/3/21,6016.6943,6100.032,6001.3219,6099.4805,100
2016/3/22,6045.8393,6130.2647,6013.0489,6075.4922,100
2016/3/23,6054.2224,6119.3058,6031.2721,6118.9664,100
2016/3/24,6062.7577,6127.5122,6008.5416,6018.4242,100
2016/3/25,6006.6685,6081.0923,5996.5377,6077.4312,100
2016/3/28,6114.7665,6167.2381,6017.4883,6037.7782,100
2016/3/29,6029.9433,6041.3823,5875.0699,5921.8672,100
2016/3/30,5981.4209,6137.7915,5981.4209,6137.5034,100
2016/3/31,6164.281,6211.1386,6133.5955,6155.8138,100
2016/4/1,6129.7241,6157.7401,6022.9698,6124.5278,100
2016/4/5,6136.6854,6293.4695,6117.1766,6286.5826,100
2016/4/6,6262.6013,6324.2045,6243.1129,6323.4342,100
2016/4/7,6344.3677,6355.3277,6228.9737,6228.9737,100
2016/4/8,6176.8641,6199.1468,6087.104,6168.7419,100
2016/4/11,6226.381,6334.536,6226.381,6304.3004,100
2016/4/12,6299.472,6316.248,6182.8182,6252.7729,100
2016/4/13,6292.5692,6421.7271,6292.5692,6344.2255,100
2016/4/14,6375.4939,6402.509,6324.4635,6401.8545,100
