Date Time,Open,High,Low,Close,Volume
2015/1/5 10:00,2612.8502,2624.4913,2603.4729,2613.6814,10000
2015/1/5 11:00,2613.5224,2623.3768,2584.0997,2599.3536,10000
2015/1/5 12:00,2600.057,2618.306,2598.7935,2618.306,10000
2015/1/5 14:00,2621.0642,2646.8365,2621.0642,2636.1944,10000
2015/1/5 15:00,2636.5632,2678.334,2635.9561,2649.6389,10000
2015/1/6 10:00,2616.2907,2665.2135,2601.0749,2663.256,10000
2015/1/6 11:00,2663.6054,2690.8544,2623.6275,2649.5911,10000
2015/1/6 12:00,2649.7268,2649.7268,2602.1175,2603.789,10000
2015/1/6 14:00,2601.7861,2647.7724,2592.2366,2627.0782,10000
2015/1/6 15:00,2627.3208,2644.9469,2608.3353,2629.4024,10000
2015/1/7 10:00,2608.8771,2640.7379,2604.7606,2626.2995,10000
2015/1/7 11:00,2625.1197,2668.5178,2624.8278,2647.2337,10000
2015/1/7 12:00,2646.8358,2657.7102,2638.6046,2639.8634,10000
2015/1/7 14:00,2639.3682,2644.7721,2598.8896,2610.7472,10000
2015/1/7 15:00,2610.1686,2636.3825,2605.1461,2635.2306,10000
2015/1/8 10:00,2647.8167,2656.707,2612.5461,2613.8496,10000
2015/1/8 11:00,2614.3246,2615.341,2559.1135,2587.9097,10000
2015/1/8 12:00,2588.0477,2593.6013,2566.6505,2568.0288,10000
2015/1/8 14:00,2567.2167,2580.6815,2552.1299,2573.9821,10000
2015/1/8 15:00,2573.1196,2596.2157,2552.2347,2558.1067,10000
2015/1/9 10:00,2554.2862,2572.4749,2540.3424,2572.4707,10000
2015/1/9 11:00,2572.8631,2579.0086,2547.7178,2555.3009,10000
2015/1/9 12:00,2555.1071,2571.297,2543.2758,2570.7202,10000
2015/1/9 14:00,2573.622,2665.0576,2573.622,2651.7633,10000
2015/1/9 15:00,2652.1873,2692.3451,2562.417,2569.0186,10000
2015/1/12 10:00,2565.7365,2595.7982,2552.3921,2589.1476,10000
2015/1/12 11:00,2589.3821,2590.9175,2558.3159,2569.4143,10000
2015/1/12 12:00,2569.3261,2574.9915,2522.5552,2524.4739,10000
2015/1/12 14:00,2522.8466,2529.5544,2500.2856,2516.6336,10000
2015/1/12 15:00,2517.4279,2567.0367,2502.2488,2543.8522,10000
2015/1/13 10:00,2537.975,2552.4778,2528.4832,2530.8162,10000
2015/1/13 11:00,2529.973,2567.6198,2529.3274,2536.715,10000
2015/1/13 12:00,2536.3208,2546.4062,2526.2394,2540.4186,10000
2015/1/13 14:00,2540.3271,2549.8129,2528.2459,2537.019,10000
2015/1/13 15:00,2536.5831,2544.7162,2513.0339,2527.8281,10000
2015/1/14 10:00,2539.2492,2567.3247,2530.2021,2557.0129,10000
2015/1/14 11:00,2556.645,2569.0569,2538.2379,2548.2103,10000
2015/1/14 12:00,2548.3572,2560.0324,2547.9293,2550.1582,10000
2015/1/14 14:00,2550.016,2555.1062,2534.2136,2540.376,10000
2015/1/14 15:00,2541.2655,2541.2655,2508.6565,2534.2302,10000
2015/1/15 10:00,2534.7661,2540.6286,2516.7527,2524.4634,10000
2015/1/15 11:00,2523.6376,2569.9898,2517.7109,2563.9036,10000
2015/1/15 12:00,2563.9316,2564.8012,2540.0008,2562.5025,10000
2015/1/15 14:00,2563.3337,2583.2145,2563.3337,2576.9477,10000
2015/1/15 15:00,2577.3208,2632.9539,2577.3208,2632.89,10000
2015/1/16 10:00,2642.7436,2663.5439,2636.2353,2656.2576,10000
2015/1/16 11:00,2655.8441,2675.6158,2641.3057,2643.7052,10000
2015/1/16 12:00,2643.5896,2665.1342,2627.0517,2653.5994,10000
2015/1/16 14:00,2653.8169,2685.0509,2648.7573,2664.3241,10000
2015/1/16 15:00,2664.5863,2679.7016,2642.5652,2653.0344,10000
2015/1/19 10:00,2448.9273,2512.4472,2447.1099,2508.2334,10000
2015/1/19 11:00,2507.6175,2507.6175,2448.8123,2448.8123,10000
2015/1/19 12:00,2448.1553,2457.4924,2423.6944,2428.3218,10000
2015/1/19 14:00,2427.7466,2427.7466,2412.6341,2413.1377,10000
2015/1/19 15:00,2413.0469,2415.0753,2399.4351,2410.2007,10000
2015/1/20 10:00,2381.1432,2410.6564,2358.9378,2402.9014,10000
2015/1/20 11:00,2402.6808,2439.0292,2393.8283,2436.6549,10000
2015/1/20 12:00,2436.96,2437.5833,2413.1956,2417.3611,10000
2015/1/20 14:00,2418.028,2426.7358,2355.438,2377.1077,10000
2015/1/20 15:00,2377.6234,2411.1655,2368.5894,2403.7243,10000
2015/1/21 10:00,2425.2613,2435.4326,2415.0428,2435.0097,10000
