Date Time,Open,High,Low,Close,Volume
2010/3/5,4590.886,4632.04,4550.096,4604.586,100
2010/3/8,4618.857,4665.061,4612.218,4654.583,100
2010/3/9,4653.062,4674.509,4607.864,4660.126,100
2010/3/10,4659.5,4674.064,4564.431,4598.994,100
2010/3/11,4594.501,4608.643,4519.026,4562.872,100
2010/3/12,4561.609,4575.996,4489.534,4492.861,100
2010/3/15,4485.875,4498.103,4426.189,4454.76,100
2010/3/16,4453.812,4492.04,4426.607,4491.465,100
2010/3/17,4500.427,4616.109,4500.255,4616.053,100
2010/3/18,4627.998,4653.681,4605.912,4630.953,100
2010/3/19,4632.05,4665.909,4609.013,4663.903,100
2010/3/22,4669.413,4695.082,4649.531,4690.198,100
2010/3/23,4690.273,4697.727,4642.975,4658.626,100
2010/3/24,4662.987,4692.318,4662.536,4683.065,100
2010/3/25,4675.222,4675.222,4609.165,4620.749,100
2010/3/26,4609.752,4693.762,4601.691,4686.931,100
2010/3/29,4701.789,4723.745,4682.409,4723.611,100
2010/3/30,4720.577,4748.908,4708.428,4744.423,100
2010/3/31,4744.344,4757.316,4726.518,4756.157,100
2010/4/1,4756.298,4828.103,4755.933,4827.214,100
2010/4/2,4833.81,4851.938,4820.065,4843.175,100
2010/4/6,4853.328,4862.168,4814.252,4852.904,100
2010/4/7,4851.831,4865.753,4829.017,4863.639,100
2010/4/8,4856.411,4881.907,4845.605,4864.922,100
2010/4/9,4866.519,4939.408,4866.243,4939.176,100
2010/4/12,4948.103,4976.832,4932.626,4976.38,100
2010/4/13,4977.757,4993.367,4793.284,4919.873,100
2010/4/14,4910.701,4978.269,4896.573,4977.508,100
2010/4/15,4975.078,4984.356,4879.912,4914.747,100
2010/4/16,4900.6,4936.876,4852.407,4898.67,100
2010/4/19,4850.863,4880.535,4688.12,4688.836,100
2010/4/20,4680.197,4750.489,4607.2,4749.934,100
2010/4/21,4753.118,4896.661,4747.387,4893.978,100
2010/4/22,4881.255,4950.494,4849.557,4902.405,100
2010/4/23,4892.037,4936.731,4840.168,4864.164,100
2010/4/26,4868.725,4904.97,4847.913,4866.553,100
2010/4/27,4852.193,4852.193,4645.159,4739.269,100
2010/4/28,4682.326,4767.801,4652.872,4714.432,100
2010/4/29,4730.49,4758.76,4560.131,4561.4,100
2010/4/30,4540.652,4547.479,4350.147,4438.681,100
2010/5/4,4353.452,4484.46,4324.504,4434.131,100
2010/5/5,4388.503,4565.239,4377.384,4564.807,100
2010/5/6,4557.446,4583.184,4418.739,4419.781,100
2010/5/7,4313.653,4443.534,4285.466,4350.758,100
2010/5/10,4346.702,4391.034,4175.665,4269.108,100
2010/5/11,4350.771,4366.687,4134.601,4144.352,100
2010/5/12,4100.604,4154.475,3979.128,4042.516,100
2010/5/13,4042.315,4158.347,3974.102,4157.842,100
2010/5/14,4129.892,4217.607,4107.176,4184.841,100
2010/5/17,4125.661,4132.379,3915.752,3915.752,100
2010/5/18,3894.094,3983.876,3818.29,3972.154,100
2010/5/19,3946.148,4037.847,3908.64,3977.377,100
2010/5/20,3941.61,4025.803,3890.352,3901.257,100
2010/5/21,3787.15,3982.412,3768.097,3982.385,100
2010/5/24,4016.351,4170.729,4016.351,4163.477,100
2010/5/25,4134.931,4177.786,4087.096,4133.346,100
2010/5/26,4117.49,4165.29,4097.242,4144.662,100
2010/5/27,4133.325,4228.444,4083.622,4218.637,100
2010/5/28,4254.849,4270.167,4203.488,4235.322,100
2010/5/31,4214.623,4259.164,4104.364,4104.364,100
2010/6/1,4059.415,4091.441,3933.393,4025.789,100
2010/6/2,4004.128,4084.048,3960.335,4083.616,100
2010/6/3,4099.855,4146.656,4053.546,4053.985,100
2010/6/4,4025.277,4095.486,4013.969,4089.035,100
2010/6/7,4000.65,4082.379,3985.146,4072.568,100
