2012-05-23	2369.2650	2378.0770	2350.5480	2363.4370
2012-05-24	2359.6820	2373.0570	2344.5800	2350.9730
2012-05-25	2350.5410	2355.8080	2327.4080	2333.5530
2012-05-28	2325.3170	2361.7440	2309.0720	2361.3670
2012-05-29	2361.0030	2393.2790	2358.3740	2389.6360
2012-05-30	2385.3920	2391.6910	2378.1330	2384.6680
2012-05-31	2370.0070	2382.9890	2362.3140	2372.2340
2012-06-01	2373.2240	2388.0870	2365.4420	2373.4360
2012-06-04	2346.9840	2348.1990	2308.2290	2308.5500
2012-06-05	2313.7410	2323.2980	2304.0460	2311.9160
2012-06-06	2315.5610	2323.1130	2301.0350	2309.5550
2012-06-07	2324.6720	2328.6720	2288.6650	2293.1300
2012-06-08	2306.2190	2306.8820	2276.7140	2281.4470
2012-06-11	2282.8910	2311.7720	2278.1630	2305.8560
2012-06-12	2295.0700	2298.9500	2280.9510	2289.7910
2012-06-13	2289.7070	2319.7140	2284.6500	2318.9240
2012-06-14	2306.7810	2314.5850	2293.0650	2295.9460
2012-06-15	2299.7810	2314.2420	2283.4000	2306.8500
2012-06-18	2313.5300	2325.0520	2309.7090	2316.0520
2012-06-19	2313.4550	2313.4550	2298.3940	2300.7950
2012-06-20	2300.4060	2304.4580	2291.5410	2292.8770
2012-06-21	2288.4540	2288.4540	2253.7890	2260.8770
2012-06-25	2253.5140	2253.5140	2223.0540	2224.1140
2012-06-26	2214.6490	2229.2400	2203.9440	2222.0670
2012-06-27	2219.9440	2233.5430	2213.3230	2216.9340
2012-06-28	2220.2360	2224.1550	2195.3560	2195.8430
2012-06-29	2190.5760	2226.4850	2188.7160	2225.4310
2012-07-02	2234.3200	2234.8730	2215.3580	2226.1100
2012-07-03	2225.5680	2244.8320	2219.0500	2229.1930
2012-07-04	2233.3350	2239.2700	2219.4480	2227.3150
2012-07-05	2218.2160	2218.2160	2192.6480	2201.3530
2012-07-06	2203.7300	2227.4730	2185.5220	2223.5790
2012-07-09	2210.7140	2216.6970	2168.6080	2170.8140
2012-07-10	2166.9470	2178.1950	2156.7260	2164.4370
2012-07-11	2160.0200	2176.4910	2156.5960	2175.3830
2012-07-12	2172.0640	2197.0440	2152.6750	2185.4910
2012-07-13	2180.1720	2198.6610	2177.9240	2185.8950
2012-07-16	2187.8870	2188.0630	2146.1540	2147.9550
2012-07-17	2142.4300	2165.3350	2141.4810	2161.1860
2012-07-18	2159.8570	2170.2960	2138.7920	2169.0990
2012-07-19	2164.2740	2197.7900	2159.9430	2184.8410
2012-07-20	2180.0120	2185.7330	2162.0640	2168.6380
2012-07-23	2154.1710	2154.1710	2135.5630	2141.4020
2012-07-24	2132.3170	2158.9480	2131.0130	2146.5890
2012-07-25	2141.0360	2151.4500	2132.8330	2136.1510
2012-07-26	2134.9870	2147.6640	2124.1550	2126.0040
2012-07-27	2132.0090	2139.1540	2120.6300	2128.7650
2012-07-30	2128.1590	2137.7360	2107.6340	2109.9140
2012-07-31	2109.3250	2116.9040	2100.2520	2103.6340
2012-08-01	2101.7230	2130.7120	2101.7080	2123.3600
2012-08-02	2120.1460	2126.4600	2103.4950	2111.1820
2012-08-03	2113.9640	2133.2660	2108.3300	2132.7960
2012-08-06	2129.1480	2158.6810	2127.2630	2154.9160
2012-08-07	2153.0930	2159.6830	2148.8970	2157.6200
2012-08-08	2158.9820	2168.7340	2153.0200	2160.9900
2012-08-09	2159.4340	2175.5450	2148.6940	2174.1020
2012-08-10	2172.9640	2176.7950	2165.2840	2168.8140
2012-08-13	2164.0430	2164.0430	2134.5540	2136.0780
2012-08-14	2137.0470	2144.0060	2119.2530	2142.5250
2012-08-15	2138.2780	2139.1420	2118.5030	2118.9450
2012-08-16	2116.0800	2122.6830	2109.6580	2112.1970
2012-08-17	2111.6530	2120.7140	2100.7870	2114.8910
2012-08-20	2102.2310	2110.7800	2089.0180	2106.9570
2012-08-21	2106.3810	2124.1950	2103.0710	2118.2680
2012-08-22	2118.8810	2121.1490	2097.6050	2107.7110
2012-08-23	2106.9600	2118.7360	2097.0830	2113.0720
2012-08-24	2108.3600	2109.8220	2089.2170	2092.1040
2012-08-27	2085.3730	2085.3730	2055.3770	2055.7080
2012-08-28	2054.9670	2083.9560	2052.4920	2073.1540
2012-08-29	2066.8200	2073.9490	2051.7750	2053.2350
2012-08-30	2044.0330	2060.1850	2032.5370	2052.5850
2012-08-31	2046.2890	2059.3020	2044.6500	2047.5220
2012-09-03	2044.8250	2066.7800	2041.1610	2059.1470
2012-09-04	2060.6130	2063.8170	2039.2660	2043.6490
2012-09-05	2038.8730	2048.3190	2029.0540	2037.6810
2012-09-06	2040.6680	2052.9500	2036.3660	2051.9180
2012-09-07	2062.9900	2145.0030	2062.9900	2127.7620
2012-09-10	2128.0650	2140.1680	2120.4860	2134.8930
2012-09-11	2127.5190	2127.5190	2107.2190	2120.5540
2012-09-12	2129.6870	2137.8900	2109.1370	2126.5540
2012-09-13	2123.8400	2130.0790	2109.9960	2110.3790
2012-09-14	2127.3890	2136.2260	2111.1200	2123.8470
2012-09-17	2120.6170	2121.5830	2077.4840	2078.5000
